date,00DS30,00DSEX,BATBC,BBSCABLES,BEACONPHAR,BEXIMCO,BRACBANK,BSC,BSCCL,BSRMLTD,BXPHARMA,CITYBANK,DELTALIFE,FORTUNE,GP,GPHISPAT,IDLC,IFIC,ISLAMIBANK,LHBL,MPETROLEUM,OLYMPIC,ORIONPHARM,POWERGRID,RENATA,ROBI,SEAPEARL,SOUTHEASTB,SQURPHARMA,TITASGAS,UNIQUEHRL,UPGDCL
2023-09-05,1986.6248425611248,5842.7318379273165,448.66949170105875,,344.10832431499443,95.55933199061897,29.8957440698549,160.5880206571229,224.50106216981146,81.25696354907464,119.42078113813605,18.578238131371858,105.78958915542346,,249.0918813153888,39.326939865384446,38.6138802864273,8.625784431448736,33.571558689475744,60.10468704754689,197.65955116060394,103.2309266714649,75.43382922081676,47.227761671107565,1152.055138704152,27.02214614718791,527.5778432287984,12.567094932265569,205.23321703511448,44.82762405833078,60.85565137962453,222.92638708570408
2023-09-07,1985.1120765870776,5840.830277739635,448.2555615529831,45.72539945705915,344.2406269577693,95.46494986327485,29.845153295795736,160.9808216673439,224.58995737196776,81.21030665499757,119.28510776414447,18.555553750607746,105.57451833665736,64.69460055214364,248.83096472701965,39.304834602501025,38.576739609774414,8.607361964987478,33.5774206984345,60.076060706595875,197.6555339186309,103.14937587740722,75.49110267979489,,1151.7223540384102,27.006158746565063,531.446616652098,12.556052993467521,205.20970482883146,44.83146941917747,60.825530533276975,
2023-09-10,1984.0453167851388,5838.22139323438,447.9411408406183,45.69781440703966,344.59049357251934,,29.79519045618464,161.1652783594871,224.58109719645842,,,18.534858122855223,105.38313885604062,,248.69671651524598,39.268320225858474,38.53980040624828,8.591845894768356,33.58566389058714,60.05026441126825,197.64943951826112,102.97907140749318,75.44167666841861,,1151.4098901959444,26.99124975975402,533.9657534285955,,205.181159270233,,60.83412762790473,222.8563578959954
2023-09-11,1982.9313797589198,5836.182284306507,447.5667681157929,,344.5569538583902,95.36283180819058,29.747944953798097,161.55861678196385,224.63970779367537,81.13633035220552,119.15286881717513,18.51437899792685,105.21560288018267,64.60672724674525,248.44684785252855,39.23390161876319,,8.58019448084088,33.58583529541831,60.04541996572233,197.6554698874833,102.87034011023222,75.34479023166301,47.18393223042631,1150.9004825373977,26.97286103079628,537.9769723016515,12.548752923072762,205.19464903746538,44.89527992001844,60.853176023387036,222.7461882642455
2023-09-12,1981.7252178871397,5834.882365824309,447.09801475685595,45.67683595827811,344.94003339528507,95.28605634324919,29.698668454846622,161.73918023449082,224.6091981671214,,118.99726017706979,18.496904598564704,105.09889579498619,64.5044059228582,248.2500022095216,,38.48866630638514,8.563609538918294,33.589996358149136,60.02392019732485,197.638100700927,102.75176267142064,75.34316727394601,,1150.411326122513,26.960214253475005,541.7324580675861,12.542290534915585,205.14006120619325,,60.87928391819226,222.66877733249254
2023-09-13,1980.6230392435134,5833.7799797423795,446.6944773861789,45.65214476414112,,95.21284703786202,29.664812665537273,162.05493518841723,224.67307715472617,,118.83748036944317,18.47277605764712,104.8844003229218,64.41286236174672,248.07608973515778,39.19224779701126,38.433561451039985,8.549970536497108,33.58873573056516,59.97849313846304,197.6187766901701,102.62163390255428,75.34471947442418,47.145197492694216,1149.981049045676,26.94671006323293,545.5663134430548,12.534041167947072,205.0881613010533,44.92790950608712,60.92057718386409,222.60065841570417
2023-09-14,1979.5471960458055,5831.303783742652,446.35863333075986,,,95.08572458336636,29.616208768408157,162.28584341945214,224.76682416480435,81.08455495920113,118.67958878077725,18.452309109688077,104.69517577755266,64.30852158887014,247.8683268811026,39.185109508544826,38.39939526066935,8.537502604014039,33.60210025674649,59.95469171241092,197.60115254155173,102.51175374941133,75.40735563099965,47.103863621824125,1149.5071655035363,26.923935067228157,548.9218548463657,12.525640652151608,205.04834772081065,44.962989104245246,60.982914433904455,222.58181278179768
2023-09-17,1978.2692451577286,5829.953000520517,445.8883185042688,45.61486509735655,345.1419082493566,94.99191870257549,29.56990482180277,162.59070956963987,224.8767693367123,,118.55234668366295,18.432159535659924,104.59204447725973,64.26003405139446,247.65729851058148,39.146640786241484,38.363149023754005,8.524073270421999,33.60176753106018,59.92742180644817,197.6080630747769,102.36253366578994,75.33506147637551,47.092994770749286,1149.2453708514618,26.895061902088322,551.8103146758108,12.518232745215116,205.01973098164493,,61.05000815329245,
2023-09-18,1976.9750573890976,5828.822058684232,445.52061997594245,45.580517342957656,,94.87147626295675,29.52809031835074,162.82140690595307,224.98036158175034,81.02344382688999,118.32263811795214,18.419808672870843,104.4504708531535,64.2149977086478,247.4430068371826,,38.31769964500605,8.506313979900323,33.60743335623919,59.87908730352122,197.5857363435961,102.2598740602033,75.27348680225857,,1148.9506377045666,26.874392693662813,554.6944900208267,12.510198303898221,204.97989433402572,45.0043255043933,61.081028029480656,222.5155385814318
2023-09-19,1975.744170110051,5826.47139765389,445.1947965146225,45.56810707084915,345.31598059476914,94.75869638962612,29.48795704459072,163.2187416009091,224.9836456121654,80.95721935245615,118.19319536052656,18.403411732321654,104.26607303274284,64.1968448839908,247.20562852517548,39.115345257989105,38.27992586853595,8.493629212279876,,59.864830795460925,197.59644747630136,102.05317192019221,75.28967748145313,47.05500765774978,1148.6914798756698,26.851310272931087,558.0225797802711,12.498510058013071,204.97133263764675,,61.160233709416524,222.4760884275851
