date,ticker,open,high,low,close,volume
2023-04-02,BATBC,518.7,518.7,518.7,518.7,971
2023-04-02,BBSCABLES,49.9,49.9,49.9,49.9,1082
2023-04-02,BEACONPHAR,259.0,260.8,254.4,256.5,85612
2023-04-02,BEXIMCO,115.6,115.6,115.6,115.6,32
2023-04-02,BRACBANK,38.5,38.5,38.5,38.5,1409
2023-04-02,BSC,128.2,132.0,127.5,130.4,2594510
2023-04-02,BSCCL,218.9,218.9,218.9,218.9,206
2023-04-02,BSRMLTD,90.0,90.0,90.0,90.0,42
2023-04-02,BXPHARMA,146.2,146.2,146.2,146.2,14423
2023-04-02,CITYBANK,21.8,21.8,21.8,21.8,5387
2023-04-02,DELTALIFE,142.5,147.0,142.4,146.2,184362
2023-04-02,FORTUNE,75.7,75.7,75.7,75.7,6
2023-04-02,GP,286.6,286.6,286.6,286.6,1411
2023-04-02,GPHISPAT,44.8,44.8,44.8,44.8,1858
2023-04-02,IDLC,46.5,46.5,46.5,46.5,3401
2023-04-02,IFIC,11.5,11.5,11.5,11.5,1091
2023-04-02,ISLAMIBANK,32.9,33.0,32.8,32.8,22565
2023-04-02,LHBL,64.8,64.8,64.8,64.8,5089
2023-04-02,MPETROLEUM,199.0,201.9,198.6,198.9,12895
2023-04-02,OLYMPIC,156.9,160.0,156.4,158.5,602559
2023-04-02,ORIONPHARM,79.6,81.9,79.6,81.6,3017695
2023-04-02,POWERGRID,52.4,52.4,52.4,52.4,30
2023-04-02,RENATA,1217.9,1217.9,1217.9,1217.9,48
2023-04-02,ROBI,30.0,30.0,30.0,30.0,2255
2023-04-02,SEAPEARL,296.0,299.5,285.2,287.8,560494
2023-04-02,SOUTHEASTB,13.8,13.8,13.8,13.8,80
2023-04-02,SQURPHARMA,209.8,209.8,209.8,209.8,9641
2023-04-02,TITASGAS,40.9,40.9,40.9,40.9,356
2023-04-02,UNIQUEHRL,72.0,77.1,72.0,75.0,2667656
2023-04-02,UPGDCL,233.7,233.7,233.7,233.7,1
2023-04-03,00DS30,2209.77927,2215.76686,2207.21232,2207.757,5758002000
2023-04-03,00DSEX,6217.79136,6231.18381,6212.25717,6213.45111,5758002000
2023-04-03,BATBC,518.7,518.7,518.7,518.7,2574
2023-04-03,BBSCABLES,49.9,49.9,49.9,49.9,55
2023-04-03,BEACONPHAR,255.0,258.6,250.0,250.4,107769
2023-04-03,BEXIMCO,115.6,115.6,115.6,115.6,10128
2023-04-03,BRACBANK,38.5,38.5,38.5,38.5,1310
2023-04-03,BSC,131.5,134.5,131.0,133.1,3225813
2023-04-03,BSCCL,218.9,218.9,218.9,218.9,9
2023-04-03,BSRMLTD,90.0,90.0,90.0,90.0,271
2023-04-03,BXPHARMA,146.2,146.2,146.2,146.2,12869
2023-04-03,CITYBANK,21.8,21.8,21.8,21.8,33058
2023-04-03,DELTALIFE,147.0,152.7,146.0,149.0,574612
2023-04-03,FORTUNE,75.7,75.7,75.7,75.7,22
2023-04-03,GP,286.6,286.6,286.6,286.6,1772
2023-04-03,GPHISPAT,44.8,44.8,44.8,44.8,539
2023-04-03,IDLC,46.5,46.5,46.5,46.5,760
2023-04-03,IFIC,11.5,11.5,11.5,11.5,2045
2023-04-03,ISLAMIBANK,32.8,32.9,32.6,32.8,81369
2023-04-03,LHBL,64.8,64.8,64.8,64.8,181759
2023-04-03,MPETROLEUM,199.0,199.3,199.0,199.1,5059
2023-04-03,OLYMPIC,158.0,161.8,156.5,157.8,780188
2023-04-03,ORIONPHARM,81.6,82.5,80.4,80.6,1333971
2023-04-03,RENATA,1217.9,1217.9,1217.9,1217.9,115
2023-04-03,ROBI,30.0,30.0,30.0,30.0,6367
2023-04-03,SEAPEARL,287.8,291.9,281.1,287.2,424270
2023-04-03,SOUTHEASTB,13.8,13.8,13.8,13.8,1300
2023-04-03,SQURPHARMA,209.8,209.8,209.8,209.8,12928
2023-04-03,TITASGAS,40.9,40.9,40.9,40.9,191
2023-04-03,UNIQUEHRL,75.0,77.6,74.1,75.6,4464084
2023-04-03,UPGDCL,233.7,233.7,233.7,233.7,5
2023-04-04,00DS30,2207.757,2212.17905,2202.25299,2203.08065,6460045000
2023-04-04,00DSEX,6213.45111,6225.50997,6207.23465,6209.68225,6460045000
2023-04-04,BATBC,518.7,518.7,518.7,518.7,544
2023-04-04,BBSCABLES,49.9,49.9,49.9,49.9,50
2023-04-04,BEACONPHAR,250.4,256.4,245.0,246.3,193380
2023-04-04,BEXIMCO,115.6,115.6,115.6,115.6,13
2023-04-04,BRACBANK,38.5,38.5,38.5,38.5,2295
2023-04-04,BSC,133.5,134.7,127.7,128.6,1733376
2023-04-04,BSCCL,218.9,218.9,218.9,218.9,172
2023-04-04,BSRMLTD,90.0,90.0,90.0,90.0,1
2023-04-04,BXPHARMA,146.2,146.2,146.2,146.2,5819
2023-04-04,CITYBANK,21.8,21.8,21.8,21.8,13344
2023-04-04,DELTALIFE,149.0,158.3,148.5,149.5,909658
2023-04-04,GP,286.6,286.6,286.6,286.6,1555
2023-04-04,GPHISPAT,44.8,44.8,44.8,44.8,577
2023-04-04,IDLC,46.5,46.5,46.5,46.5,484
2023-04-04,IFIC,11.5,11.5,11.5,11.5,25066
2023-04-04,ISLAMIBANK,32.8,32.9,32.7,32.8,68873
2023-04-04,LHBL,64.8,64.8,64.8,64.8,8830
2023-04-04,MPETROLEUM,199.1,200.8,199.1,199.2,7269
2023-04-04,OLYMPIC,158.3,160.0,156.0,156.3,658259
2023-04-04,ORIONPHARM,80.0,80.1,79.6,79.6,1740936
2023-04-04,POWERGRID,52.4,52.4,52.4,52.4,271
2023-04-04,RENATA,1217.9,1217.9,1217.9,1217.9,5236
2023-04-04,ROBI,30.0,30.0,30.0,30.0,775
2023-04-04,SEAPEARL,291.9,294.0,281.1,288.6,363623
2023-04-04,SOUTHEASTB,13.8,13.8,13.8,13.8,143
2023-04-04,SQURPHARMA,209.8,209.8,209.8,209.8,7271
2023-04-04,TITASGAS,40.9,40.9,40.9,40.9,105
2023-04-04,UNIQUEHRL,75.9,76.0,72.7,73.3,2316151
2023-04-04,UPGDCL,233.7,233.7,233.7,233.7,1
2023-04-05,00DS30,2203.08065,2203.90359,2200.06273,2202.03594,5273696000
2023-04-05,00DSEX,6209.68225,6216.14774,6204.16128,6211.0276,5273696000
2023-04-05,BATBC,518.7,518.7,518.7,518.7,126
2023-04-05,BBSCABLES,49.9,49.9,49.9,49.9,88
2023-04-05,BEACONPHAR,246.3,246.3,245.0,245.0,72501
2023-04-05,BEXIMCO,115.6,115.6,115.6,115.6,2222
2023-04-05,BRACBANK,38.5,38.5,38.5,38.5,2829
2023-04-05,BSC,127.5,129.7,127.4,128.0,1463182
2023-04-05,BSCCL,218.9,218.9,218.9,218.9,4
2023-04-05,BSRMLTD,90.0,90.0,90.0,90.0,1
2023-04-05,BXPHARMA,146.2,146.2,146.2,146.2,10080
2023-04-05,CITYBANK,21.8,21.8,21.8,21.8,60850
2023-04-05,DELTALIFE,152.0,152.4,147.0,148.6,316090
2023-04-05,GP,286.6,286.6,286.6,286.6,227
2023-04-05,GPHISPAT,44.8,44.8,44.8,44.8,130
2023-04-05,IDLC,46.5,46.5,46.5,46.5,4000
2023-04-05,IFIC,11.5,11.5,11.5,11.5,2789
2023-04-05,ISLAMIBANK,32.8,32.9,32.6,32.7,39810
2023-04-05,LHBL,64.8,64.8,64.8,64.8,11030
2023-04-05,MPETROLEUM,199.2,200.0,199.1,199.6,7629
2023-04-05,OLYMPIC,156.0,157.0,154.3,156.6,818027
2023-04-05,ORIONPHARM,79.6,79.6,79.6,79.6,346422
2023-04-05,POWERGRID,52.4,52.4,52.4,52.4,114
2023-04-05,RENATA,1217.9,1217.9,1217.9,1217.9,17
2023-04-05,ROBI,30.0,30.0,30.0,30.0,2411
2023-04-05,SOUTHEASTB,13.8,13.8,13.8,13.8,100005
2023-04-05,SQURPHARMA,209.8,209.8,209.8,209.8,5626
2023-04-05,UNIQUEHRL,73.3,74.4,71.4,73.4,2794389
2023-04-05,UPGDCL,233.7,233.7,233.7,233.7,21
2023-04-06,00DS30,2202.03594,2204.02335,2197.88565,2198.89207,6123190000
2023-04-06,00DSEX,6211.0276,6221.38456,6213.55318,6214.20454,6123190000
2023-04-06,BATBC,518.7,518.7,518.7,518.7,1251
2023-04-06,BBSCABLES,49.9,49.9,49.9,49.9,2
2023-04-06,BEACONPHAR,245.0,245.0,245.0,245.0,47292
2023-04-06,BEXIMCO,115.6,115.6,115.6,115.6,1971
2023-04-06,BRACBANK,38.5,38.5,38.5,38.5,382
2023-04-06,BSC,128.8,130.9,126.9,127.1,1291912
2023-04-06,BSCCL,218.9,218.9,218.9,218.9,225
2023-04-06,BSRMLTD,90.0,90.0,90.0,90.0,11
2023-04-06,BXPHARMA,146.2,146.2,146.2,146.2,10646
2023-04-06,CITYBANK,21.8,21.8,21.8,21.8,28716
2023-04-06,DELTALIFE,146.3,148.4,143.1,145.0,423621
2023-04-06,FORTUNE,75.7,75.7,75.7,75.7,1009
2023-04-06,GP,286.6,286.6,286.6,286.6,957
2023-04-06,GPHISPAT,44.8,44.8,44.8,44.8,148
2023-04-06,IDLC,46.5,46.5,46.5,46.5,4740
2023-04-06,IFIC,11.5,11.5,11.5,11.5,7825
2023-04-06,ISLAMIBANK,32.6,32.8,32.6,32.7,119222
2023-04-06,LHBL,64.8,64.8,64.8,64.8,4420
2023-04-06,MPETROLEUM,199.2,200.0,198.6,199.3,22989
2023-04-06,OLYMPIC,150.0,157.8,150.0,154.9,521613
2023-04-06,ORIONPHARM,79.6,79.6,79.6,79.6,315286
2023-04-06,POWERGRID,52.4,52.4,52.4,52.4,2101
2023-04-06,RENATA,1217.9,1217.9,1217.9,1217.9,156
2023-04-06,ROBI,30.0,30.0,30.0,30.0,551
2023-04-06,SEAPEARL,292.0,296.0,275.5,281.2,536755
2023-04-06,SOUTHEASTB,13.8,13.8,13.8,13.8,103868
2023-04-06,SQURPHARMA,209.8,209.8,209.8,209.8,3191
2023-04-06,TITASGAS,40.9,40.9,40.9,40.9,811
2023-04-06,UNIQUEHRL,74.0,75.8,73.3,73.5,2462177
2023-04-06,UPGDCL,233.7,233.7,233.7,233.7,13
2023-04-09,00DS30,2198.89207,2200.47256,2198.01446,2200.15138,4988163000
2023-04-09,00DSEX,6214.20454,6226.93509,6211.82835,6214.0206,4988163000
2023-04-09,BATBC,518.7,518.7,518.7,518.7,638
2023-04-09,BBSCABLES,49.9,49.9,49.9,49.9,802
2023-04-09,BEACONPHAR,245.0,245.0,245.0,245.0,16101
2023-04-09,BEXIMCO,115.6,115.6,115.6,115.6,494
2023-04-09,BRACBANK,38.5,38.5,38.5,38.5,5220
2023-04-09,BSC,127.3,128.3,125.0,125.6,1003537
2023-04-09,BSCCL,218.9,218.9,218.9,218.9,860
2023-04-09,BSRMLTD,90.0,90.0,90.0,90.0,91
2023-04-09,BXPHARMA,146.2,146.2,146.2,146.2,9023
2023-04-09,CITYBANK,21.8,21.8,21.8,21.8,140990
2023-04-09,DELTALIFE,145.0,145.1,143.0,143.8,161113
2023-04-09,FORTUNE,75.7,75.7,75.7,75.7,399
2023-04-09,GP,286.6,286.6,286.6,286.6,176
2023-04-09,GPHISPAT,44.8,44.8,44.8,44.8,3278
2023-04-09,IDLC,46.5,46.5,46.5,46.5,1431
2023-04-09,IFIC,11.5,11.5,11.5,11.5,7800
2023-04-09,ISLAMIBANK,32.7,32.8,32.6,32.7,133447
2023-04-09,LHBL,64.8,64.8,64.8,64.8,135417
2023-04-09,MPETROLEUM,199.0,200.6,198.7,198.9,18423
2023-04-09,OLYMPIC,154.9,159.4,154.0,158.1,563781
2023-04-09,ORIONPHARM,79.6,79.6,79.6,79.6,37614
2023-04-09,POWERGRID,52.4,52.4,52.4,52.4,40
2023-04-09,RENATA,1217.9,1217.9,1217.9,1217.9,1143
2023-04-09,ROBI,30.0,30.0,30.0,30.0,2055
2023-04-09,SEAPEARL,282.2,289.5,278.5,287.7,839379
2023-04-09,SOUTHEASTB,13.8,13.8,13.8,13.8,143169
2023-04-09,SQURPHARMA,209.8,209.8,209.8,209.8,3635
2023-04-09,TITASGAS,40.9,40.9,40.9,40.9,420
2023-04-09,UNIQUEHRL,74.0,74.7,72.8,73.3,1945367
2023-04-09,UPGDCL,233.7,233.7,233.7,233.7,1
2023-04-10,00DS30,2200.15138,2200.34257,2196.68281,2197.07724,4694989000
2023-04-10,00DSEX,6214.0206,6215.52551,6201.23507,6201.5503,4694989000
2023-04-10,BATBC,518.7,518.7,518.7,518.7,696
2023-04-10,BBSCABLES,49.9,49.9,49.9,49.9,578
2023-04-10,BEACONPHAR,245.0,245.0,245.0,245.0,15784
2023-04-10,BEXIMCO,115.6,115.6,115.6,115.6,707
2023-04-10,BRACBANK,38.5,38.5,38.5,38.5,1337
2023-04-10,BSC,126.0,126.7,121.5,121.9,1134424
2023-04-10,BSCCL,218.9,218.9,218.9,218.9,17
2023-04-10,BSRMLTD,90.0,90.0,90.0,90.0,136
2023-04-10,BXPHARMA,146.2,146.2,146.2,146.2,6494
2023-04-10,CITYBANK,21.8,21.8,21.8,21.8,63623
2023-04-10,DELTALIFE,142.1,142.1,139.0,140.2,207934
2023-04-10,FORTUNE,75.7,75.7,75.7,75.7,16
2023-04-10,GP,286.6,286.6,286.6,286.6,279
2023-04-10,GPHISPAT,44.8,44.8,44.8,44.8,50
2023-04-10,IDLC,46.5,46.5,46.5,46.5,347
2023-04-10,IFIC,11.5,11.5,11.5,11.5,7484
2023-04-10,ISLAMIBANK,32.7,32.8,32.6,32.7,127366
2023-04-10,LHBL,64.8,64.8,64.8,64.8,2934
2023-04-10,MPETROLEUM,198.7,201.0,198.7,199.0,11100
2023-04-10,OLYMPIC,156.2,159.2,156.0,158.0,830809
2023-04-10,ORIONPHARM,79.6,79.6,79.6,79.6,26502
2023-04-10,POWERGRID,52.4,52.4,52.4,52.4,100
2023-04-10,RENATA,1217.9,1217.9,1217.9,1217.9,40
2023-04-10,ROBI,30.0,30.0,30.0,30.0,1714
2023-04-10,SEAPEARL,289.0,291.7,284.0,287.5,616554
2023-04-10,SOUTHEASTB,13.8,13.8,13.8,13.8,10283
2023-04-10,SQURPHARMA,209.8,209.8,209.8,209.8,4262
2023-04-10,TITASGAS,40.9,40.9,40.9,40.9,122
2023-04-10,UNIQUEHRL,74.0,74.0,70.5,70.9,1930737
2023-04-10,UPGDCL,233.7,233.7,233.7,233.7,18
2023-04-11,00DS30,2197.07724,2200.50405,2194.4796,2198.65855,4425354000
2023-04-11,00DSEX,6201.5503,6206.15219,6190.18954,6196.4851,4425354000
2023-04-11,BATBC,518.7,518.7,518.7,518.7,384
2023-04-11,BBSCABLES,49.9,49.9,49.9,49.9,100
2023-04-11,BEACONPHAR,245.0,249.8,245.0,246.1,147348
2023-04-11,BEXIMCO,115.6,115.6,115.6,115.6,172
2023-04-11,BRACBANK,38.5,38.5,38.5,38.5,5236
2023-04-11,BSC,122.0,123.9,121.4,122.0,990099
2023-04-11,BSCCL,218.9,218.9,218.9,218.9,40825
2023-04-11,BSRMLTD,90.0,90.0,90.0,90.0,111
2023-04-11,BXPHARMA,146.2,146.2,146.2,146.2,391
2023-04-11,CITYBANK,21.8,21.8,21.8,21.8,637695
2023-04-11,DELTALIFE,141.5,145.2,136.5,143.1,384707
2023-04-11,FORTUNE,75.7,75.7,75.7,75.7,53
2023-04-11,GP,286.6,286.6,286.6,286.6,226
2023-04-11,GPHISPAT,44.8,44.8,44.8,44.8,2929
2023-04-11,IDLC,46.5,46.5,46.5,46.5,262
2023-04-11,IFIC,11.5,11.5,11.5,11.5,1095
2023-04-11,ISLAMIBANK,33.0,33.0,32.7,32.7,29451
2023-04-11,LHBL,64.8,64.8,64.8,64.8,2428
2023-04-11,MPETROLEUM,198.7,200.9,198.7,200.1,7427
2023-04-11,OLYMPIC,159.9,161.0,157.5,160.1,1832135
2023-04-11,ORIONPHARM,79.6,79.6,79.6,79.6,8091
2023-04-11,POWERGRID,52.4,52.4,52.4,52.4,18
2023-04-11,RENATA,1217.9,1217.9,1217.9,1217.9,516
2023-04-11,ROBI,30.0,30.0,30.0,30.0,3521
2023-04-11,SEAPEARL,292.0,298.0,279.9,286.0,610055
2023-04-11,SOUTHEASTB,13.8,13.8,13.8,13.8,41044
2023-04-11,SQURPHARMA,209.8,209.8,209.8,209.8,5246
2023-04-11,TITASGAS,40.9,40.9,40.9,40.9,200
2023-04-11,UNIQUEHRL,70.9,71.7,69.4,70.1,1404435
2023-04-11,UPGDCL,233.7,233.7,233.7,233.7,21
2023-04-12,00DS30,2198.65855,2201.16464,2197.42351,2199.14136,4110850000
2023-04-12,00DSEX,6196.4851,6207.59579,6194.05878,6204.8772,4110850000
2023-04-12,BATBC,518.7,518.7,518.7,518.7,944
2023-04-12,BBSCABLES,49.9,49.9,49.9,49.9,548
2023-04-12,BEACONPHAR,245.1,248.8,245.0,245.0,44990
2023-04-12,BEXIMCO,115.6,115.6,115.6,115.6,2314
2023-04-12,BRACBANK,38.5,38.5,38.5,38.5,7558
2023-04-12,BSC,122.9,124.0,120.7,122.6,1362878
2023-04-12,BSCCL,218.9,218.9,218.9,218.9,51
2023-04-12,BSRMLTD,90.0,90.0,90.0,90.0,8
2023-04-12,BXPHARMA,146.2,146.2,146.2,146.2,1761
2023-04-12,CITYBANK,21.8,21.8,21.8,21.8,7834
2023-04-12,DELTALIFE,143.9,144.1,137.5,139.3,196120
2023-04-12,FORTUNE,75.7,75.7,75.7,75.7,1
2023-04-12,GP,286.6,286.6,286.6,286.6,3252
2023-04-12,GPHISPAT,44.8,44.8,44.8,44.8,1193
2023-04-12,IDLC,46.5,46.5,46.5,46.5,2564
2023-04-12,IFIC,11.5,11.5,11.5,11.5,1210
2023-04-12,ISLAMIBANK,32.6,32.9,32.6,32.7,18307
2023-04-12,LHBL,64.8,64.8,64.8,64.8,6652
2023-04-12,MPETROLEUM,198.8,200.8,198.7,199.7,5081
2023-04-12,OLYMPIC,161.9,163.5,160.1,162.3,968120
2023-04-12,ORIONPHARM,79.6,79.6,79.6,79.6,9377
2023-04-12,POWERGRID,52.4,52.4,52.4,52.4,100
2023-04-12,RENATA,1217.9,1217.9,1217.9,1217.9,429
2023-04-12,ROBI,30.0,30.0,30.0,30.0,888
2023-04-12,SEAPEARL,280.5,290.0,280.5,288.0,478916
2023-04-12,SOUTHEASTB,13.8,13.8,13.8,13.8,12100
2023-04-12,SQURPHARMA,209.8,209.8,209.8,209.8,4483
2023-04-12,TITASGAS,40.9,40.9,40.9,40.9,188
2023-04-12,UNIQUEHRL,70.1,73.2,70.1,72.5,1532973
2023-04-12,UPGDCL,233.7,233.7,233.7,233.7,104
2023-04-13,00DS30,2199.14136,2202.8216,2199.62262,2201.93174,4141321000
2023-04-13,00DSEX,6204.8772,6217.14515,6207.95109,6215.17968,4141321000
2023-04-13,BATBC,518.7,518.7,518.7,518.7,1068
2023-04-13,BBSCABLES,49.9,49.9,49.9,49.9,175
2023-04-13,BEACONPHAR,245.0,245.0,245.0,245.0,36428
2023-04-13,BEXIMCO,115.6,115.6,115.6,115.6,636
2023-04-13,BRACBANK,38.5,38.5,38.5,38.5,18047
2023-04-13,BSC,123.2,128.8,123.2,127.9,2009170
2023-04-13,BSCCL,218.9,218.9,218.9,218.9,15
2023-04-13,BSRMLTD,90.0,90.0,90.0,90.0,200
2023-04-13,BXPHARMA,146.2,146.2,146.2,146.2,227
2023-04-13,CITYBANK,21.8,21.8,21.8,21.8,9420
2023-04-13,DELTALIFE,139.2,140.5,139.2,140.1,183322
2023-04-13,GP,286.6,286.6,286.6,286.6,1432
2023-04-13,GPHISPAT,44.8,44.8,44.8,44.8,1349
2023-04-13,IDLC,46.5,46.5,46.5,46.5,350
2023-04-13,IFIC,11.5,11.5,11.5,11.5,2163
2023-04-13,ISLAMIBANK,32.7,33.0,32.7,32.8,8935
2023-04-13,LHBL,64.8,64.8,64.8,64.8,1591
2023-04-13,MPETROLEUM,200.5,203.0,200.5,201.5,47962
2023-04-13,OLYMPIC,163.0,166.9,162.2,165.4,1269703
2023-04-13,ORIONPHARM,79.6,79.6,79.6,79.6,11169
2023-04-13,POWERGRID,52.4,52.4,52.4,52.4,54
2023-04-13,RENATA,1217.9,1217.9,1217.9,1217.9,46
2023-04-13,ROBI,30.0,30.0,30.0,30.0,1541
2023-04-13,SEAPEARL,289.8,289.8,272.2,282.7,383163
2023-04-13,SOUTHEASTB,13.8,13.8,13.8,13.8,19829
2023-04-13,SQURPHARMA,209.8,209.8,209.8,209.8,2157
2023-04-13,TITASGAS,40.9,40.9,40.9,40.9,3803
2023-04-13,UNIQUEHRL,73.2,74.9,72.6,74.4,2130076
2023-04-13,UPGDCL,233.7,233.7,233.7,233.7,56
2023-04-16,00DS30,2201.93174,2203.4469,2199.1502,2199.67374,4696950000
2023-04-16,00DSEX,6215.17968,6222.97687,6213.84157,6216.23281,4696950000
2023-04-16,BATBC,518.7,518.7,518.7,518.7,1002
2023-04-16,BBSCABLES,49.9,49.9,49.9,49.9,11
2023-04-16,BEACONPHAR,245.0,245.0,245.0,245.0,8045
2023-04-16,BEXIMCO,115.6,115.6,115.6,115.6,553
2023-04-16,BRACBANK,38.5,38.5,38.5,38.5,55483
2023-04-16,BSC,127.9,129.6,124.4,125.3,1153288
2023-04-16,BSCCL,218.9,218.9,218.9,218.9,342
2023-04-16,BSRMLTD,90.0,90.0,90.0,90.0,5313
2023-04-16,BXPHARMA,146.2,146.2,146.2,146.2,1622
2023-04-16,CITYBANK,21.8,21.8,21.8,21.8,211981
2023-04-16,DELTALIFE,142.9,142.9,140.5,140.6,132307
2023-04-16,FORTUNE,75.7,75.7,75.7,75.7,2
2023-04-16,GP,286.6,286.6,286.6,286.6,1278
2023-04-16,GPHISPAT,44.8,44.8,44.8,44.8,801
2023-04-16,IDLC,46.5,46.5,46.5,46.5,1999
2023-04-16,IFIC,11.5,11.5,11.5,11.5,6867
2023-04-16,ISLAMIBANK,32.8,33.0,32.7,32.7,6149
2023-04-16,LHBL,64.8,64.8,64.8,64.8,3652
2023-04-16,MPETROLEUM,200.0,202.0,200.0,201.9,21040
2023-04-16,OLYMPIC,166.0,166.4,161.7,162.2,602202
2023-04-16,ORIONPHARM,79.6,79.6,79.6,79.6,33572
2023-04-16,POWERGRID,52.4,52.4,52.4,52.4,1
2023-04-16,RENATA,1217.9,1217.9,1217.9,1217.9,30
2023-04-16,ROBI,30.0,30.0,30.0,30.0,683
2023-04-16,SEAPEARL,283.1,283.3,273.0,276.5,556835
2023-04-16,SOUTHEASTB,13.8,13.8,13.8,13.8,220890
2023-04-16,SQURPHARMA,209.8,209.8,209.8,209.8,7079
2023-04-16,TITASGAS,40.9,40.9,40.9,40.9,1
2023-04-16,UNIQUEHRL,74.7,76.5,74.6,75.5,4010279
2023-04-16,UPGDCL,233.7,233.7,233.7,233.7,58
2023-04-17,00DS30,2199.67374,2203.35338,2198.65297,2202.06621,4435818000
2023-04-17,00DSEX,6216.23281,6225.1771,6215.90366,6223.05544,4435818000
2023-04-17,BATBC,518.7,518.7,518.7,518.7,721
2023-04-17,BEACONPHAR,245.0,245.0,245.0,245.0,444
2023-04-17,BEXIMCO,115.6,115.6,115.6,115.6,642
2023-04-17,BRACBANK,38.5,38.5,38.5,38.5,8282
2023-04-17,BSC,125.4,126.3,124.0,125.1,903716
2023-04-17,BSCCL,218.9,218.9,218.9,218.9,6
2023-04-17,BSRMLTD,90.0,90.0,90.0,90.0,45
2023-04-17,BXPHARMA,146.2,146.2,146.2,146.2,7293
2023-04-17,CITYBANK,21.8,21.8,21.8,21.8,4388
2023-04-17,DELTALIFE,139.9,142.7,139.9,141.2,94574
2023-04-17,FORTUNE,75.7,75.7,75.7,75.7,3525
2023-04-17,GP,286.6,286.6,286.6,286.6,297
2023-04-17,GPHISPAT,44.8,44.8,44.8,44.8,249
2023-04-17,IDLC,46.5,46.5,46.5,46.5,1388
2023-04-17,IFIC,11.5,11.5,11.5,11.5,3842
2023-04-17,ISLAMIBANK,32.6,32.8,32.6,32.7,30985
2023-04-17,LHBL,64.8,64.8,64.8,64.8,5555
2023-04-17,MPETROLEUM,202.3,202.4,200.2,200.4,3151
2023-04-17,OLYMPIC,162.2,162.5,158.6,160.8,715265
2023-04-17,ORIONPHARM,79.6,79.6,79.6,79.6,24768
2023-04-17,RENATA,1217.9,1217.9,1217.9,1217.9,258
2023-04-17,ROBI,30.0,30.0,30.0,30.0,2903
2023-04-17,SEAPEARL,276.7,289.0,274.9,285.6,441376
2023-04-17,SOUTHEASTB,13.8,13.8,13.8,13.8,1000
2023-04-17,SQURPHARMA,209.8,209.8,209.8,209.8,10936
2023-04-17,UNIQUEHRL,75.6,79.5,75.4,78.4,4722338
2023-04-17,UPGDCL,233.7,233.7,233.7,233.7,3
2023-04-18,00DS30,2202.06621,2205.16655,2202.24735,2202.84905,5569416000
2023-04-18,00DSEX,6223.05544,6230.72005,6226.12699,6228.65121,5569416000
2023-04-18,BATBC,518.7,518.7,518.7,518.7,804
2023-04-18,BEACONPHAR,245.0,245.0,245.0,245.0,335
2023-04-18,BEXIMCO,115.6,115.6,115.6,115.6,1018
2023-04-18,BRACBANK,38.5,38.5,38.5,38.5,6751
2023-04-18,BSC,125.0,126.2,123.7,125.3,1542354
2023-04-18,BSCCL,218.9,218.9,218.9,218.9,553
2023-04-18,BXPHARMA,146.2,146.2,146.2,146.2,1512
2023-04-18,CITYBANK,21.8,21.8,21.8,21.8,18474
2023-04-18,DELTALIFE,142.3,143.8,140.8,141.1,161955
2023-04-18,FORTUNE,75.7,75.7,75.7,75.7,4000
2023-04-18,GP,286.6,286.6,286.6,286.6,293
2023-04-18,GPHISPAT,44.8,44.8,44.8,44.8,4723
2023-04-18,IDLC,46.5,46.5,46.5,46.5,2192
2023-04-18,IFIC,11.5,11.5,11.5,11.5,2964
2023-04-18,ISLAMIBANK,32.8,32.9,32.8,32.8,3630
2023-04-18,LHBL,64.8,64.8,64.8,64.8,1227
2023-04-18,MPETROLEUM,199.2,201.0,199.2,200.6,3155
2023-04-18,OLYMPIC,162.0,165.0,160.0,163.5,656953
2023-04-18,ORIONPHARM,79.6,79.6,79.6,79.6,37841
2023-04-18,POWERGRID,52.4,52.4,52.4,52.4,3
2023-04-18,RENATA,1217.9,1217.9,1217.9,1217.9,102
2023-04-18,ROBI,30.0,30.0,30.0,30.0,300
2023-04-18,SEAPEARL,298.0,298.7,281.1,285.9,815731
2023-04-18,SOUTHEASTB,13.8,13.8,13.8,13.8,3587
2023-04-18,SQURPHARMA,209.8,209.8,209.8,209.8,110189
2023-04-18,TITASGAS,40.9,40.9,40.9,40.9,1
2023-04-18,UNIQUEHRL,78.5,81.3,76.8,77.7,5195398
2023-04-18,UPGDCL,233.7,233.7,233.7,233.7,70
2023-04-24,00DS30,2202.84905,2213.50415,2203.34542,2213.04469,5525214000
2023-04-24,00DSEX,6228.65121,6254.66506,6233.94986,6252.16092,5525214000
2023-04-24,BATBC,518.7,518.7,518.7,518.7,3352
2023-04-24,BBSCABLES,49.9,49.9,49.9,49.9,244
2023-04-24,BEACONPHAR,245.0,245.0,245.0,245.0,1395
2023-04-24,BEXIMCO,115.6,115.6,115.6,115.6,637
2023-04-24,BRACBANK,38.5,38.5,38.5,38.5,2854
2023-04-24,BSC,126.5,128.5,125.3,128.1,1015799
2023-04-24,BSCCL,218.9,218.9,218.9,218.9,435
2023-04-24,BSRMLTD,90.0,90.0,90.0,90.0,2691
2023-04-24,BXPHARMA,146.2,146.2,146.2,146.2,972
2023-04-24,CITYBANK,21.8,21.8,21.8,21.8,30691
2023-04-24,DELTALIFE,141.1,147.0,140.9,146.2,293545
